City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
369,nagai,38.1036,140.035,18.34,39,0,5.24,JP,1683690085
370,lebyazhye,55.2689,66.4947,10.2,28,66,3.43,RU,1683690086
371,taua,-5.9667,-40.3,20.6,85,14,1.88,BR,1683690086
372,ponorogo,-7.8685,111.462,30.25,72,87,1.31,ID,1683690086
373,hellin,38.5106,-1.701,16.53,62,90,1.75,ES,1683690086
374,mecca,21.4267,39.8261,26.37,27,37,2.03,SA,1683690086
375,bela,25.9333,81.9833,36.99,9,0,3.34,IN,1683690086
376,mindelo,16.8901,-24.9804,21.75,78,20,6.17,CV,1683690086
377,nanortalik,60.1432,-45.2371,1.09,94,100,3.42,GL,1683690087
378,te anau,-45.4167,167.7167,4.32,91,97,2.57,NZ,1683690087
379,ust-kuyga,70.0167,135.6,0.28,97,100,8.18,RU,1683690087
380,mackenzie,55.2999,-123.1698,18.12,32,0,1.03,CA,1683690087
381,kahului,20.8947,-156.47,28.01,59,20,8.75,US,1683690087
382,port hardy,50.6996,-127.4199,13.1,62,75,1.54,CA,1683690065
383,raton,36.9034,-104.4391,18.19,8,0,3.6,US,1683690088
384,misratah,32.3754,15.0925,18.62,82,31,11.72,LY,1683690088
385,puerto colombia,10.9878,-74.9547,27.13,91,98,8.29,CO,1683690088
386,ulaangom,49.9811,92.0667,16.0,38,75,2.21,MN,1683690088
387,la ronge,55.1001,-105.2842,15.12,51,75,2.57,CA,1683690088
388,ngara,-2.5122,30.6558,12.79,98,100,1.23,TZ,1683690088
389,prince rupert,54.3161,-130.3201,13.05,65,0,1.03,CA,1683690007
390,mariental,-24.6333,17.9667,16.18,32,0,3.01,NA,1683690089
391,olga,43.7444,135.2892,11.07,45,73,3.48,RU,1683690089
392,chekhov,55.1431,37.4711,7.83,63,31,1.44,RU,1683690089
393,geghamasar,40.3109,45.6792,7.62,77,100,1.5,AM,1683690089
394,sinjar,36.3209,41.8754,21.7,35,0,1.76,IQ,1683690089
395,minab,27.1467,57.0801,33.69,14,6,0.4,IR,1683690090
396,springbok,-29.6643,17.8865,14.9,26,70,3.65,ZA,1683690090
397,masuguru,-11.3667,38.4167,19.18,91,35,1.2,TZ,1683690090
398,honningsvag,70.9821,25.9704,3.86,93,100,1.03,NO,1683690090
399,igarka,67.4667,86.5833,-9.19,79,68,2.92,RU,1683690090
400,verkhnevilyuysk,63.4453,120.3167,6.39,89,100,3.88,RU,1683690090
401,kenora,49.8167,-94.4337,13.54,71,40,1.54,CA,1683690091
402,itamarandiba,-17.8572,-42.8589,15.71,96,100,0.86,BR,1683690091
403,soeng sang,14.4264,102.4606,33.84,45,81,1.62,TH,1683690091
404,kiama,-34.6833,150.8667,20.77,52,0,4.0,AU,1683690091
405,porto santo,33.072,-16.3415,19.21,82,75,6.69,PT,1683690091
406,solnechnyy,50.7214,136.6319,9.65,37,98,4.07,RU,1683690092
407,pochutla,15.7432,-96.4661,28.79,74,38,3.28,MX,1683690092
408,huarmey,-10.0681,-78.1522,22.72,84,17,4.05,PE,1683690092
409,srednekolymsk,67.45,153.6833,1.31,94,100,5.25,RU,1683690092
410,amurzet,47.6967,131.0981,14.16,42,70,2.02,RU,1683690092
411,jajce,44.3422,17.2656,10.33,82,100,0.91,BA,1683690092
412,asnaes,55.8123,11.5013,10.54,70,94,8.28,DK,1683690092
413,santa ana,33.7456,-117.8678,17.01,73,100,5.66,US,1683690093
414,fort nelson,58.8053,-122.7002,20.77,24,20,3.09,CA,1683690093
415,onguday,50.75,86.15,18.41,38,100,1.3,RU,1683690093
416,kenai,60.5544,-151.2583,9.05,54,75,7.72,US,1683690093
417,jiaojiang,28.6803,121.4428,26.11,51,8,3.25,CN,1683690093
418,pacifica,37.6138,-122.4869,14.58,85,40,9.77,US,1683689941
419,zhanaozen,43.3,52.8,18.15,56,100,2.65,KZ,1683690094
420,bontang,0.1333,117.5,28.31,80,99,2.16,ID,1683690094
421,clyde river,70.4692,-68.5914,-5.87,79,100,2.06,CA,1683690094
422,saint anthony,45.0205,-93.218,17.59,86,100,2.57,US,1683690094
423,muli,2.9167,73.5667,28.32,75,92,5.95,MV,1683690094
424,brasilia de minas,-16.2064,-44.4333,20.17,64,96,2.33,BR,1683690095
425,matara,5.9485,80.5353,29.46,72,93,5.18,LK,1683690095
426,coihaique,-45.5752,-72.0662,5.97,87,75,3.09,CL,1683690095
427,trzebiatow,54.0615,15.2648,7.14,68,0,7.41,PL,1683690095
428,kaili,-3.4626,120.2147,24.61,86,83,1.47,ID,1683690095
429,poopo,-18.3667,-66.9667,5.73,67,75,1.93,BO,1683690095
430,mega,4.05,38.3,14.33,93,99,6.13,ET,1683690095
431,roma,43.2128,-75.4557,8.18,64,0,0.0,US,1683690096
432,viransehir,37.2353,39.7631,18.95,47,1,2.07,TR,1683690096
433,san pedro,14.35,121.0167,32.57,66,75,2.57,PH,1683690096
434,naron,43.5167,-8.1528,13.9,80,64,1.59,ES,1683690096
435,covington,39.0837,-84.5086,15.19,65,0,3.6,US,1683690096
436,saidpur,25.7777,88.8917,35.37,17,0,1.18,BD,1683690096
437,evensk,61.95,159.2333,0.06,83,6,1.9,RU,1683690096
438,strezhevoy,60.7333,77.5889,7.76,35,66,7.19,RU,1683690097
439,nome,64.5011,-165.4064,3.04,75,0,0.0,US,1683690097
440,cabedelo,-6.9811,-34.8339,25.37,84,47,3.34,BR,1683690008
441,dunedin,-45.8742,170.5036,11.0,70,100,0.89,NZ,1683690097
442,mount gambier,-37.8333,140.7667,16.01,55,86,1.6,AU,1683690097
443,boguchany,58.3814,97.4531,7.12,35,48,3.85,RU,1683690097
444,cardenas,23.0375,-81.2047,25.42,84,61,3.84,CU,1683690097
445,soderhamn,61.3037,17.0592,8.73,63,100,3.24,SE,1683690097
446,miri,4.4148,114.0089,32.08,74,20,2.57,MY,1683690098
447,ankang,32.68,109.0172,13.26,95,100,0.46,CN,1683690098
448,vildbjerg,56.2,8.7667,12.49,71,100,6.74,DK,1683690098
449,flinders,-34.5833,150.8552,20.66,52,0,2.24,AU,1683690098
450,mayo,38.8876,-76.5119,13.97,84,0,0.0,US,1683690098
451,oxapampa,-10.5775,-75.4017,14.17,97,100,1.09,PE,1683690098
452,bonavista,48.6499,-53.1147,1.81,77,96,13.62,CA,1683690098
453,luderitz,-26.6481,15.1594,15.36,64,95,1.43,NA,1683690098
454,bloomington,44.8408,-93.2983,17.81,85,100,2.06,US,1683690097
455,palmas de monte alto,-14.2672,-43.1619,25.34,47,100,3.79,BR,1683690098
456,nishihara,26.1842,127.7558,24.03,69,75,5.66,JP,1683690098
457,kloulklubed,7.0419,134.2556,30.28,71,97,1.1,PW,1683690098
458,fergus falls,46.283,-96.0776,13.99,86,75,4.63,US,1683690098
459,vaasa,63.096,21.6158,8.92,64,0,4.47,FI,1683690098
460,abu samrah,35.3029,37.1841,18.13,61,54,0.44,SY,1683690099
461,batagay-alyta,67.8006,130.4114,1.64,98,95,0.72,RU,1683690099
462,am timan,11.0297,20.2827,30.0,48,100,3.83,TD,1683690099
463,aykhal,66.0,111.5,-7.24,87,100,8.84,RU,1683690099
464,raudeberg,61.9875,5.1352,10.53,90,100,1.48,NO,1683690099
465,bathsheba,13.2167,-59.5167,27.34,74,20,6.17,BB,1683690099
466,sidney,-33.8679,151.2073,21.05,50,0,1.34,AU,1683689827
467,pandan,14.0453,124.1694,29.75,71,88,2.69,PH,1683690099
468,yingkou,40.6648,122.2283,20.24,34,100,2.23,CN,1683690099
469,victor harbor,-35.5667,138.6167,16.85,59,52,2.43,AU,1683690099
470,honiara,-9.4333,159.95,29.52,78,83,2.98,SB,1683690099
471,ushirombo,-3.4919,31.9639,17.34,95,96,1.51,TZ,1683690099
472,concepcion,-36.827,-73.0498,10.89,87,100,3.09,CL,1683690078
473,gizo,-8.103,156.8419,29.28,74,76,2.8,SB,1683690100
474,andijon,40.7821,72.3442,24.6,22,0,3.07,UZ,1683690100
475,fuxin,42.0156,121.6589,23.79,16,12,4.89,CN,1683690100
476,uchaly,54.2996,59.4521,5.79,41,100,4.41,RU,1683690100
477,port hedland,-20.3167,118.5667,26.95,32,54,6.54,AU,1683690100
478,araouane,18.9048,-3.5265,30.14,16,83,4.7,ML,1683690100
479,galle,6.0367,80.217,28.43,78,89,4.72,LK,1683690100
480,chuguyevka,44.1653,133.8633,11.42,44,90,3.69,RU,1683690100
481,onalaska,43.8844,-91.2351,18.92,73,0,3.09,US,1683690100
482,gaoyou,32.7858,119.4278,17.45,48,100,1.12,CN,1683690100
483,nioro,13.35,-15.75,27.51,45,100,5.0,GM,1683690100
484,bluefield,37.2698,-81.2223,12.31,91,0,0.0,US,1683690100
485,eyl,7.9803,49.8164,29.54,64,88,6.89,SO,1683690100
486,hambantota,6.1241,81.1185,28.19,89,40,4.12,LK,1683690100
487,simplicio mendes,-7.8539,-41.9103,22.57,63,60,2.31,BR,1683690100
488,dakar,14.6937,-17.4441,23.49,86,51,4.13,SN,1683690000
489,dongsheng,39.8161,109.9776,14.09,42,98,0.83,CN,1683690101
490,mineral wells,32.8085,-98.1128,23.11,78,0,3.09,US,1683690101
491,kaeo,-35.1,173.7833,17.66,74,46,6.1,NZ,1683690101
492,hami,42.8,93.45,22.13,19,9,8.27,CN,1683690101
493,deputatskiy,69.3,139.9,-2.06,96,100,1.98,RU,1683690101
494,pangai,-19.8,-174.35,29.06,84,40,1.03,TO,1683689840
495,murray bridge,-35.1167,139.2667,15.62,48,0,1.45,AU,1683690101
496,dalvik,65.9702,-18.5286,4.96,95,100,1.47,IS,1683690101
497,salym,60.0625,71.4789,9.68,32,27,6.31,RU,1683690101
498,niquero,20.0431,-77.5828,25.73,79,6,2.38,CU,1683690101
499,bocas del toro,9.3333,-82.25,27.32,76,46,2.15,PA,1683690101
500,novobirilyussy,56.9514,90.6661,7.46,37,3,2.69,RU,1683690101
501,bryukhovychi,49.9047,23.9597,3.52,83,0,2.79,UA,1683690101
502,bara,10.3744,10.7288,27.18,51,100,3.16,NG,1683690101
503,tessalit,20.1986,1.0114,27.12,16,80,7.38,ML,1683690101
504,husavik,66.0449,-17.3389,3.51,97,100,2.51,IS,1683690102
505,halmstad,56.6745,12.8568,10.11,53,39,4.63,SE,1683690102
506,muscat,23.6139,58.5922,31.01,46,3,0.78,OM,1683690102
507,saginaw,43.3334,-84.0333,13.41,64,0,2.06,US,1683690102
508,hovd,48.0056,91.6419,14.26,31,14,1.13,MN,1683690102
509,fukue,32.6881,128.8419,22.2,73,75,2.57,JP,1683690102
510,santa maria,-29.6842,-53.8069,10.61,100,0,0.0,BR,1683690102
511,gillette,44.2911,-105.5022,16.64,32,40,5.14,US,1683690102
512,tiarei,-17.5333,-149.3333,27.01,78,50,5.91,PF,1683690102
513,hinton,53.4001,-117.5857,8.16,85,89,0.19,CA,1683690024
514,ostrovnoy,68.0531,39.5131,-0.25,91,95,2.96,RU,1683690102
515,atar,20.5169,-13.0499,28.82,12,37,2.68,MR,1683690102
516,high level,58.5169,-117.136,20.06,26,40,1.54,CA,1683690102
517,tuatapere,-46.1333,167.6833,6.83,93,100,7.95,NZ,1683690102
518,arlit,18.7369,7.3853,27.79,10,31,1.79,NE,1683690102
519,salalah,17.0151,54.0924,29.05,61,0,0.0,OM,1683690103
520,waddan,29.1614,16.139,16.89,70,70,10.26,LY,1683690103
521,otofuke,42.9917,143.2003,15.53,41,89,3.89,JP,1683690103
522,grand gaube,-20.0064,57.6608,24.22,78,3,1.34,MU,1683690103
523,sitka,57.0531,-135.33,9.94,66,0,1.54,US,1683690103
524,sayyan,15.1718,44.3244,17.26,48,70,0.74,YE,1683690103
525,mount isa,-20.7333,139.5,23.27,16,0,7.68,AU,1683690103
526,inhambane,-23.865,35.3833,17.99,94,20,0.0,MZ,1683690103
527,nisia floresta,-6.0911,-35.2086,25.45,93,15,2.7,BR,1683690103
528,bloemfontein,-29.1211,26.214,3.71,93,0,1.03,ZA,1683690103
529,batagay,67.6333,134.6333,3.85,76,100,7.05,RU,1683690103
530,bereda,43.2686,-7.5406,6.43,100,70,0.49,ES,1683690103
531,belmonte,-15.8631,-38.8828,23.72,86,26,3.84,BR,1683690103
532,gondar,12.6,37.4667,19.03,39,59,1.2,ET,1683690103
533,cedar city,37.6775,-113.0619,14.11,33,0,2.06,US,1683690071
534,ampanihy,-24.7,44.75,20.93,69,0,2.22,MG,1683690104
535,mancio lima,-7.6142,-72.8958,21.35,97,99,1.08,BR,1683690104
536,watsa,3.0372,29.5355,17.74,98,100,1.2,CD,1683690104
537,beringovskiy,63.05,179.3167,-0.83,81,12,0.54,RU,1683690104
538,aklavik,68.2191,-135.0107,3.05,82,87,1.84,CA,1683690104
539,isiolo,0.3546,37.5822,18.91,78,97,1.91,KE,1683690104
540,pozo colorado,-23.4923,-58.7972,18.89,67,100,1.37,PY,1683690104
541,manicore,-5.8092,-61.3003,23.21,99,87,0.6,BR,1683690104
542,ilo,-17.6394,-71.3375,18.99,85,25,1.67,PE,1683690104
543,moerai,-22.4333,-151.3333,23.38,74,99,14.18,PF,1683690104
544,biltine,14.5333,20.9167,31.13,17,96,0.47,TD,1683690104
545,kemijarvi,66.7131,27.4306,2.23,100,100,2.53,FI,1683690104
546,havoysund,70.9963,24.6622,4.13,89,100,3.19,NO,1683690105
547,shaowu,27.3409,117.4831,27.8,57,25,0.9,CN,1683690105
548,rincon,32.296,-81.2354,25.98,81,0,3.09,US,1683690105
549,teahupoo,-17.8333,-149.2667,23.98,81,63,8.25,PF,1683690105
550,lasa,46.6166,10.7002,10.57,100,100,1.35,IT,1683690105
551,bollnas,61.3482,16.3946,9.19,61,100,2.45,SE,1683690105
552,kudahuvadhoo,2.6708,72.8944,27.91,79,86,4.95,MV,1683690105
553,chantada,42.6088,-7.7712,5.94,99,100,1.37,ES,1683690105
554,fort dix,40.0298,-74.6185,14.25,62,0,2.57,US,1683690105
555,margate,51.3813,1.3862,11.06,92,99,1.79,GB,1683690105
556,cordoba,-31.4135,-64.1811,15.98,82,0,1.54,AR,1683690091
557,road town,18.4167,-64.6167,28.05,76,69,7.88,VG,1683690105
558,bull savanna,17.8868,-77.5902,24.32,81,88,3.55,JM,1683690105
559,rock sound,24.9,-76.2,25.36,81,28,4.37,BS,1683690105
560,aksu,41.1231,80.2644,21.17,14,0,1.74,CN,1683690107
561,jinan,36.6683,116.9972,27.15,18,100,1.14,CN,1683690107
562,qui nhon,13.7667,109.2333,29.59,70,68,3.62,VN,1683690107
563,khani,41.9563,42.9566,7.76,83,58,0.76,GE,1683690107
564,reconquista,-29.15,-59.65,13.05,69,1,2.35,AR,1683690107
565,alexandroupoli,40.8475,25.8744,11.9,71,40,3.6,GR,1683690107
566,bati,11.1833,40.0167,19.91,70,17,1.08,ET,1683690107
567,aripuana,-9.1667,-60.6333,22.42,91,87,0.91,BR,1683690107
568,la asuncion,11.0333,-63.8628,25.85,94,57,5.14,VE,1683690107
569,egvekinot,66.3167,-179.1667,-5.05,91,91,1.48,RU,1683690107
